Target Gene Symbol,condition,n_sgrnas,gene_zscore,empirical_pvalue,FDR
HSPB2,Brunello A375,4,1.5895062878770831,0.06033252890587535,0.2302418555421208
HSPB1,Brunello A375,4,1.3390960301049628,0.09734199448445162,0.30004407959162965
HSPA9,Brunello A375,5,-10.216146945212815,8.488769131613889e-174,2.2643247506712636e-171
HSPA8,Brunello A375,4,-7.915901677702536,1.5072196323724227e-81,1.5076544072663764e-79
HSPA7,Brunello A375,2,-1.1731326218342484,0.13166719646276204,0.34476344380953666
HSPA6,Brunello A375,4,-0.09054571341957796,0.44662317262128787,0.49074491380780777
HSD17B7P2,Brunello A375,2,0.675588517283248,0.26863043628036154,0.4368081223651433
HTD2,Brunello A375,3,-4.780354234644741,1.3878428178777e-13,1.940554950857757e-12
HSD17B7,Brunello A375,4,0.281789372592408,0.4110233768597256,0.48200610860914506
HSD17B4,Brunello A375,4,-1.3997594087180287,0.0927969139428825,0.293469006155284
HRNR,Brunello A375,4,-1.2041973051481367,0.1258734830324283,0.3386247333815235
HRK,Brunello A375,4,1.0525768970293872,0.15845684007985497,0.36869302333946125
HRH4,Brunello A375,4,-1.5518018510284217,0.07097708275600297,0.25424845187568673
HRH3,Brunello A375,4,0.14760599459603463,0.46268955202819534,0.4938031857506875
HRH2,Brunello A375,4,0.4743205835224347,0.3388529489726594,0.4621467743670037
HRH1,Brunello A375,4,0.8767840933971862,0.20594775842275817,0.4048274781283702
HRG,Brunello A375,4,-0.3490320199875828,0.3540437988266557,0.46675237921530477
HRCT1,Brunello A375,4,0.9915040485519576,0.1741300795714619,0.38334043334714174
HRC,Brunello A375,4,0.6302258837041375,0.28386227004801784,0.442076410426543
HRAS,Brunello A375,4,-0.01263094900472872,0.47589405194836404,0.495413897753032
HR,Brunello A375,4,1.3471128377252175,0.09592807309876215,0.29789246102878286
HPX,Brunello A375,4,0.3424661070195727,0.3879144950297293,0.47599368858153734
HROB,Brunello A375,4,-1.6410840451520607,0.05987447332045666,0.22934092672665338
HPSE2,Brunello A375,4,1.174135024722703,0.1300034829212761,0.34297910549116606
HPS6,Brunello A375,4,1.082628888529014,0.15107924797033911,0.3626389978392796
HPS5,Brunello A375,4,-1.3851093471891307,0.09508080900882464,0.2967673735729981
HPS4,Brunello A375,4,-1.4877798983529054,0.07973648531807509,0.2709451761436992
HPS3,Brunello A375,4,0.11467149109167044,0.4753911462049427,0.495413897753032
HPS1,Brunello A375,4,-0.1262146550573489,0.4334102972151031,0.4877077384860694
HPRT1,Brunello A375,4,1.7092416880887171,0.04733646290349566,0.19713419679145933
HPR,Brunello A375,4,-1.5905053351881144,0.06600065813149586,0.24356326588930524
HPN-AS1,Brunello A375,1,0.7975525820993759,0.22963629741609515,0.416982854065029
HPN,Brunello A375,4,0.13507989194713843,0.46752239158022957,0.49424418681844007
HPGDS,Brunello A375,4,-0.5967874030515073,0.2734423320703553,0.43845673816565167
HPGD,Brunello A375,4,0.20950527456648632,0.4388057157207348,0.4887468801544758
HPF1,Brunello A375,4,0.12982932092477328,0.4695475557322723,0.49472863951818796
HPSE,Brunello A375,4,-0.556371598520768,0.28592907429371833,0.44299849353182763
HS1BP3,Brunello A375,4,0.34859312231189266,0.38559604107838213,0.4754261390354143
HS2ST1,Brunello A375,4,0.6622088723020249,0.2730838035407246,0.43845673816565167
HS3ST1,Brunello A375,4,0.09734968325611751,0.4820622009788094,0.4963138505656135
HSD17B3,Brunello A375,4,0.9673923279204851,0.18056432593676028,0.38812028251720365
HSD17B2-AS1,Brunello A375,1,0.7843892712651062,0.23370083167561878,0.4191316731558327
HSD17B2,Brunello A375,4,1.2227405007074723,0.11966747313247134,0.33104091417734305
HSD17B14,Brunello A375,4,-0.9072737584925217,0.18846271256622937,0.39328420371964834
HSD17B13,Brunello A375,4,1.8523905302285284,0.034951475848987563,0.15996489364585026
HSD17B12,Brunello A375,4,-1.6591267067466229,0.05779469445092166,0.22413353452858828
HSD17B11,Brunello A375,4,-0.5192466377960319,0.29764729198093837,0.4478809255048386
HSD17B10,Brunello A375,3,-5.8976533413089705,3.4613741332465786e-30,8.432944990202378e-29
HSD17B1-AS1,Brunello A375,4,0.33717318507090166,0.3899197932972538,0.47682327608690855
HSD17B1,Brunello A375,4,0.33717318507090166,0.3899197932972538,0.47682327608690855
HSD11B2,Brunello A375,4,-0.4825912797407896,0.30943642688336287,0.4518940336727204
HSD11B1L,Brunello A375,4,-0.03862561346615395,0.4660709634415443,0.4940843505017289
HSD11B1-AS1,Brunello A375,4,1.2084614962767661,0.12264192291260421,0.33476987749834797
HSD11B1,Brunello A375,4,-0.2945199960387892,0.3729228188167214,0.47185146381824195
HSCB,Brunello A375,4,-7.149403649162544,8.622021513029629e-59,5.110819931626622e-57
HSBP1L1,Brunello A375,4,0.8418928940679884,0.21621304124415178,0.40997126936756273
HSBP1,Brunello A375,4,-0.7315120268658533,0.23406992713366045,0.4191981865559665
HS6ST3,Brunello A375,4,-0.3409917403488008,0.3568051631237938,0.46762242943060983
HS6ST2,Brunello A375,4,1.9231736830263801,0.029876054408156404,0.14230796428940068
HS6ST1P1,Brunello A375,2,-2.81104097637727,0.0033233685597863676,0.022377348302561544
HS6ST1,Brunello A375,4,-1.92047010442952,0.03377890182502059,0.15579779015104817
HS3ST6,Brunello A375,4,1.551143129146981,0.06508999611636712,0.2413584849754294
HS3ST5,Brunello A375,4,1.1016981712737797,0.14651401638748152,0.3590990815192945
HS3ST4,Brunello A375,4,-0.08047961159157058,0.45037444911716207,0.49127035694304677
HS3ST3B1,Brunello A375,4,1.1731177431822313,0.13022619338752076,0.3431275023004215
HS3ST3A1,Brunello A375,4,1.2090749963471794,0.12251306488093154,0.3345911749585372
HS3ST2,Brunello A375,4,0.7062430066892391,0.2585544094997178,0.4326113187076748
HSD17B6,Brunello A375,4,-0.0168901888992998,0.47428091977019976,0.495413897753032
INPP5J,Brunello A375,4,0.4734592947849952,0.3391668413852335,0.4622097993000907
HTN1,Brunello A375,5,-0.511778532002982,0.30003196312695485,0.44852654706140194
HTR1A,Brunello A375,4,0.832494303467123,0.21902335590214056,0.4118792453307114
IFFO1,Brunello A375,4,0.9106863633373647,0.19623133592915865,0.39879929706297274
IER5L-AS1,Brunello A375,1,0.3995659571275641,0.3664394335420799,0.4698559628157
IER5L,Brunello A375,4,1.0904389919282362,0.14919853983550874,0.3608308389440017
IER5,Brunello A375,4,1.1909430893701112,0.12636162689270586,0.33866804188195776
IER3IP1,Brunello A375,4,0.43962556574554373,0.35157305640477243,0.46617991278807563
IER3,Brunello A375,4,0.6485840528546454,0.27765275108901666,0.44017329319381965
IER2,Brunello A375,4,1.8948409150233627,0.03183262302616513,0.14910165571418094
IDUA,Brunello A375,4,0.6164253435389591,0.28856974306639355,0.4441623919664557
IDS,Brunello A375,4,0.34851024335832564,0.38562738153068515,0.4754300756258975
IDO2,Brunello A375,4,-0.542728448782551,0.29020860544410604,0.4447842506186547
IDO1,Brunello A375,4,1.2379937239355765,0.11654702084231347,0.32796100747075296
IDNK,Brunello A375,4,-0.725046661156754,0.23587498393284262,0.4196934708251776
IFFO2,Brunello A375,4,0.4029625431001118,0.3651720393229752,0.4698559628157
IDI2-AS1,Brunello A375,1,-1.0399260526563872,0.1584131639599727,0.36868798052107976
IDI1,Brunello A375,4,-1.855638947608115,0.0387285630731053,0.17144393261681465
IDH3G,Brunello A375,4,1.7879923204108223,0.04014456562963275,0.17547223371641577
IDH3B,Brunello A375,4,-0.4547671685013496,0.31852270180479264,0.4546680005897244
IDH3A,Brunello A375,4,-5.676765880671564,3.0695125017191367e-26,6.624925011490494e-25
IDH2,Brunello A375,4,-1.0384572357440174,0.15872641070758545,0.36885764238527696
IDH1,Brunello A375,4,1.0504691272085773,0.15898264096164405,0.3692145136564311
IDE,Brunello A375,4,0.28351135490263635,0.4103643144079746,0.48189111546813856
ID4,Brunello A375,4,1.5870351900238966,0.06062980528035391,0.23091043907432607
ID3,Brunello A375,4,0.9870298713864982,0.17531360375691699,0.38399004767762634
ID2,Brunello A375,4,1.8400938497999642,0.035898783170813194,0.16272550820303688
ID1,Brunello A375,4,0.699340253728533,0.2608076760538891,0.43358014836907405
ICOSLG,Brunello A375,4,0.6894412209748797,0.26405496170205806,0.43520320418974995
IDI2,Brunello A375,4,0.178698190404393,0.45068970260320873,0.49133088563596333
IFI16,Brunello A375,4,0.492656905105302,0.3321941579241416,0.45948887446946485
IFI27,Brunello A375,4,1.2265870213719325,0.11887502157936113,0.330262158522059
IFI27L1,Brunello A375,4,1.0249318724546226,0.16543946012291885,0.3754921941365275
IFNA17,Brunello A375,8,-3.0346132905567824,0.0015491388346772607,0.011110438674351977
IFNA16,Brunello A375,9,-2.4852042362251914,0.008745165990393364,0.052135221660780606
IFNA14,Brunello A375,4,-3.695888983948942,2.5071183626480172e-05,0.00023360100606025367
IFNA13,Brunello A375,7,-0.967357509203627,0.17440257885081006,0.383611234126832
IFNA10,Brunello A375,8,-2.684634808770417,0.004922956103628127,0.03193189216482434
IFNA1,Brunello A375,7,-1.3179850424960993,0.10594121906487428,0.3138799222361988
IFITM9P,Brunello A375,1,-2.5128408719359414,0.00810274741989888,0.04885127870716201
IFITM5,Brunello A375,4,0.12093587235632464,0.47297669698156725,0.4953066819709325
IFITM3P4,Brunello A375,1,-3.774448230962309,1.1130328956274713e-05,0.00010588825983733501
IFITM3P3,Brunello A375,2,-2.370359539136357,0.01187397400508349,0.06748132038693436
IFITM3P1,Brunello A375,2,-2.4666926263304023,0.009198269438369586,0.05446192200760319
IFITM3,Brunello A375,5,-3.554309992326822,8.864798339797204e-05,0.0007491510733461439
IFITM2,Brunello A375,4,-0.2374275295945223,0.3930799991547868,0.4776810590434957
IFITM10,Brunello A375,4,1.5727412587895926,0.06237393540992042,0.23484475210618969
IFITM1,Brunello A375,4,-0.42019941600524285,0.3299679039164796,0.45915808904919825
IFIT5,Brunello A375,4,0.5042019505107913,0.32802551887455816,0.4581228264033557
IFIT3,Brunello A375,4,-1.0038748116978284,0.16622422511295654,0.37616083610673257
IFIT2,Brunello A375,4,-0.32699758161021064,0.36163067917737046,0.4690691999795827
IFIT1B,Brunello A375,4,-2.10062626082038,0.022781753162093032,0.11586339679552864
IFIT1,Brunello A375,4,-0.1941511467100051,0.40861120965697834,0.4814841042149341
IFIH1,Brunello A375,4,-0.3368453110382152,0.358232398416084,0.4682484512417504
IFI6,Brunello A375,4,0.901075838839441,0.19895954117723794,0.40065352436446117
IFI44L,Brunello A375,4,0.6893770268988557,0.26407608094557095,0.43520320418974995
IFI44,Brunello A375,4,0.15000830586648622,0.4617625072375873,0.4938031857506875
IFI35,Brunello A375,4,-1.1051224810571327,0.1449220131539109,0.3578928671430588
IFI30,Brunello A375,4,-0.0790886928061502,0.4508935468795273,0.4913449945850691
IFI27L2,Brunello A375,4,0.49504159578811724,0.33133156354758475,0.4593921615319128
ICOS,Brunello A375,4,-0.21318959137538934,0.401752394616706,0.4796115381345093
HTN3,Brunello A375,4,0.03530447346490745,0.4941363734528125,0.49872508624630135
ICMT-DT,Brunello A375,1,-1.1834855951245542,0.12971872059459416,0.34259046721136405
ICE2,Brunello A375,4,-3.4079433834976625,0.00025439158652980907,0.002064809915603786
HUS1B,Brunello A375,4,1.5300892673137052,0.06783315905409151,0.24764637783460747
HUS1,Brunello A375,4,-5.759582481418084,1.1104234333260963e-27,2.492283705909683e-26
HUNK,Brunello A375,4,1.57596203827962,0.06197726476898948,0.2340084913635394
HTT,Brunello A375,4,-1.0870402686269853,0.14858424779310161,0.360476196313348
HTRA4,Brunello A375,4,-0.31609959066047194,0.36540540411974554,0.4698559628157
HTRA3,Brunello A375,4,0.10375676858125313,0.4795956559503449,0.4956155174824282
HTRA2,Brunello A375,4,1.5600549374992871,0.06395740300073337,0.2384707182794191
HTRA1,Brunello A375,4,0.12766825501056372,0.4703809556631008,0.4948230444149317
HTR7,Brunello A375,4,1.4090179875602362,0.08553862348689159,0.28208786306996475
HTR6,Brunello A375,4,0.4038317449169265,0.3648479041314742,0.4698559628157
HTR5A-AS1,Brunello A375,4,0.9611168268841013,0.1822614447051527,0.3894558507276787
HTR5A,Brunello A375,4,0.9611168268841013,0.1822614447051527,0.3894558507276787
HUWE1,Brunello A375,4,-6.327072198838605,8.347396601202409e-39,2.5921781146957806e-37
HTR4,Brunello A375,4,0.8100527108008585,0.2258099885472261,0.41532908607793373
HTR3E,Brunello A375,4,0.1050544055216523,0.4790959552379751,0.4955321930523152
HTR3D,Brunello A375,4,0.19460070454296857,0.44455362333080134,0.49028975618429577
HTR3C,Brunello A375,4,0.11771456721995144,0.4742183782601773,0.495413897753032
HTR3B,Brunello A375,4,-0.7493187580555638,0.2291444162429803,0.4169788922135553
HTR3A,Brunello A375,4,0.04341884726513506,0.4972386221921256,0.4995676649441965
HTR2C,Brunello A375,4,1.0384001993395497,0.16201430184627344,0.37226610317101766
HTR2B,Brunello A375,4,-0.8041129855818006,0.21441618859523356,0.4095171294106133
HTR2A,Brunello A375,4,1.1064933880007288,0.14538030320191475,0.3583146309017593
HTR1F,Brunello A375,3,0.2524433017194399,0.422278054824085,0.48481364635994445
HTR1E,Brunello A375,4,0.6942195647741825,0.2624851340753209,0.43468431375282507
HTR1D,Brunello A375,4,0.2283572034162501,0.4315423268487206,0.4875544777496701
HTR1B,Brunello A375,4,1.8087072513284763,0.038410411504828226,0.1702848084477403
HTR3E-AS1,Brunello A375,1,0.7396561936023465,0.24777850467695672,0.4278240305650425
HVCN1,Brunello A375,4,-0.1259230110024947,0.4335178122100138,0.48771330170569416
HYAL1,Brunello A375,4,-0.04730483923109602,0.46280339389284325,0.4938031857506875
HYAL2,Brunello A375,4,1.0718888325167266,0.15369023502042306,0.3654072711501454
ICE1,Brunello A375,4,-3.1766337549779826,0.0008735198232431164,0.0064862431985711205
ICAM5,Brunello A375,4,-0.08358191774803414,0.4492173073201356,0.4910636944308696
ICAM4-AS1,Brunello A375,4,1.0900415522590483,0.14929387864692256,0.3608308389440017
ICAM4,Brunello A375,4,1.0900415522590483,0.14929387864692256,0.3608308389440017
ICAM3,Brunello A375,4,0.4552872922159156,0.3458121606298927,0.46455112435857093
ICAM2,Brunello A375,4,0.01897784534430702,0.48790616671356474,0.4973680982521284
ICAM1,Brunello A375,4,-0.14547660655325087,0.42632888907194716,0.4855875375002946
ICA1L,Brunello A375,4,-0.7487325970360131,0.22930547626326858,0.4169788922135553
ICA1,Brunello A375,3,-0.5798596907005732,0.2786368791079605,0.4403578553404177
IBTK,Brunello A375,4,0.5316448049880358,0.3181940976541839,0.4544444258506967
IBSP,Brunello A375,4,-0.6363809431291239,0.2614996059058969,0.43400334027857385
IBA57,Brunello A375,4,-2.8837276466232233,0.0026231383277317303,0.018012216517091215
IARS2,Brunello A375,4,-7.149503620769876,8.568421311636084e-59,5.093559251711439e-57
IARS1,Brunello A375,4,-5.186902279851965,1.1749083895746368e-18,1.954048277657066e-17
IAPP,Brunello A375,4,0.8179371567155314,0.22341345043743382,0.4144374504410793
IAH1,Brunello A375,4,0.36773828227645444,0.3783723153521752,0.4738248129286522
HYPK,Brunello A375,4,-3.854310202931798,4.478330761735547e-06,4.3703635004066505e-05
HYOU1,Brunello A375,4,-4.377431168075984,1.226607223226231e-09,1.4459371040478733e-08
HYLS1,Brunello A375,4,-1.7619278817680768,0.047015241389444636,0.19646497536629545
HYKK,Brunello A375,4,-1.50123237614366,0.07784277697085208,0.26765771238729935
HYI,Brunello A375,4,1.338848877608163,0.09738583651517481,0.3000690362797586
HYDINP1,Brunello A375,1,-0.7223331548564875,0.2366351954322506,0.4204441671065616
HYDIN,Brunello A375,4,-0.4801976529575742,0.3102135280359829,0.4520381396507332
HYCC2,Brunello A375,4,0.622115879400172,0.28662459079104896,0.44328276878898637
HYCC1,Brunello A375,4,0.05805198460168254,0.49715798819865303,0.49953489653069855
HYAL4,Brunello A375,4,-0.2039709834385942,0.40506840625682633,0.48049673456379266
HYAL3,Brunello A375,4,0.7163607649747231,0.255268317306278,0.43163238291689376
ICMT,Brunello A375,4,-1.6531384300133443,0.05847875477505045,0.22611205572378734
ENGASE,Brunello A375,4,0.6228780412179088,0.286364498724333,0.4432120628177098
PJA2,Brunello A375,4,-0.38869020878762395,0.3405448010970922,0.46285439846002746
PKD1,Brunello A375,4,-2.5570064421881717,0.007156768564422326,0.044015290201410255
TMEM150A,Brunello A375,4,-0.07138627103077153,0.45377138291768937,0.49221754036483295
TMEM14EP,Brunello A375,4,-0.47485757813612256,0.3119503365330668,0.4526161529930045
TMEM14DP,Brunello A375,1,-0.7893619655439159,0.21831704879424102,0.4116876660403133
TMEM14C,Brunello A375,4,0.1546231803871655,0.45998152645001933,0.49346557602549346
TMEM14B,Brunello A375,4,0.7174909214790225,0.25490249576494606,0.43157509071718353
TMEM14A,Brunello A375,4,0.31907224050870286,0.39679395257655853,0.47841398631171
TMEM147,Brunello A375,4,-0.25919770858759883,0.3853484475775836,0.4753353440689635
TMEM145,Brunello A375,4,0.39845815281446106,0.36685306009598073,0.46991309141101506
TMEM144,Brunello A375,4,-0.09344794513385662,0.44554341057008817,0.490521632170802
TMEM143,Brunello A375,4,-0.07375201777250726,0.4528868917854149,0.491868624151638
TMEM141,Brunello A375,4,-1.1950488159043315,0.1275633411147917,0.3403543056212306
TMEM140,Brunello A375,4,-0.16581431891521972,0.4188945698635936,0.484273115868651
TMEM150B,Brunello A375,4,0.8471575444751974,0.21464715087020642,0.4095437566585867
TMEM139-AS1,Brunello A375,4,0.7474963195829267,0.24528197665316295,0.42643163252488075
TMEM138,Brunello A375,5,-2.436850842144005,0.009968759752170656,0.058288394389861845
TMEM135,Brunello A375,4,-0.8712831408920947,0.19725422059285969,0.39969529739530957
TMEM134,Brunello A375,4,0.7369367772060262,0.2486473091604723,0.4284707565341052
TMEM132E-DT,Brunello A375,4,0.2434773684350426,0.42572420716389825,0.48554550667769547
TMEM132E,Brunello A375,4,0.6072515952941259,0.2917174262486355,0.44547693438264874
TMEM132D,Brunello A375,4,1.0120079139636402,0.16876755719038916,0.3785095988516771
TMEM132C,Brunello A375,4,1.5188202644899929,0.06934094661470923,0.2508814298394359
TMEM132B,Brunello A375,4,0.03195443328528971,0.49285669727053144,0.49871071523696986
TMEM132A,Brunello A375,4,0.6042082504093018,0.2927648701923248,0.44565987813127916
TMEM131L,Brunello A375,4,-1.5446257869939763,0.07192661327466943,0.2562070049294251
TMEM131,Brunello A375,4,-0.9350330655708393,0.18187198126951337,0.389223250595916
TMEM130,Brunello A375,4,0.3462389281941888,0.3864864969744505,0.47573314919106846
TMEM139,Brunello A375,4,0.7474963195829267,0.24528197665316295,0.42643163252488075
TMEM129,Brunello A375,4,0.8548582656430339,0.2123675034555534,0.4086241057428384
TMEM150C,Brunello A375,4,-0.44038469974424477,0.3232640245071355,0.4566752809316519
TMEM151B,Brunello A375,4,0.022166404126434114,0.4891216276992827,0.4977484325927576
TMEM178B,Brunello A375,4,0.2945512408914043,0.40614296006170647,0.48075385031824913
